매물ID,거래유형,방종류,룸타입,제목,설명,보증금(만원),월세(만원),관리비(만원),전용면적(m²),층수,총층수,욕실수,방향,입주가능일,승강기,주차여부,주소(법정동),지번주소,위도,경도,옵션,상태,조회수,등록일,수정일,건물유형,역까지_도보거리_m,역까지_도보시간_분,매물부터_동입1출_시간_분,매물부터_충무로6출_시간_분,가장가까운역
44265143,월세,원룸,오픈형원룸,화이트톤 융자없음 보증금조절ok신축급 채광좋음,"??성신여대~고려대 사이 신축급컨디션입니다!

??화이트톤으로 블링블링하고 수납공간이 좋습니다!

??샤워기가 따로 있어 너무 편합니다^^

??융자없음!! 보증금조절 가능!!

??확정일자, 전입신고 가능한 안전한 곳만 권합니다!",5000,20,7,23.14,1,4,1,SE,즉시 입주 가능,FALSE,주차 불가능,서울시 성북구 동선동2가,성북구 동선동2가 223,37.58937939,127.0215148,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 옷장, 신발장, 싱크대",open,0,20071119,2025/03/25 12:29,제2종근린생활시설,805,11,26,23,성신여대입구역
44265169,월세,오피스텔,분리형원룸,"신축풀옵션, 커뮤니티시설, 전입가능, 한강뷰, 도심뷰","§§ 용산 하이브 앞 신개념 주거형태 용산에피소드 §§

**편리한 교통 용산역(경의중앙 도보 10분) 신용산역(4호선) 도보8분거리
**전입신고 가능세대와 사업자 세대로 분리되어 원하는 호실로 선택가능
**주차가능 (월11만원), 방문주차 72시간 가능
**반려동물 입주가능
**월 1회 무료청소 가능


#공유주방, #스터디룸 #파티룸등을 갖춘 살기좋은 공유주택
#음악감상실, #공유오피스 #루프탑 #스마트보안

#신축첫입주 #렌트프리 가능합니다. 

#저렴하게 도심한복판에서 거주하는 가성비갑 신개념 생활주택
-1회용비번발급,스마트보안시스템

#한강공원, 용산역, 신용산역, 용산이마트, 용리단길 모두 도보 10분이내 

#평형별로 타입별로 골라서 계약가능합니다. 

#편하게 문의주세요. 다양한 물건 상세히 안내드리겠습니다.  


◈ 해링턴용산 부동산 ◈
용산아파트/오피스텔/상가/외국인 렌트 전문
☎ 02-712-3331 ☏ 010-7143-2145
위치 :센트럴파크 해링턴스퀘어 단지내 101동 84호(Mall A)",5000,518,30,45.95,13,20,1,E,즉시 입주 가능,TRUE,주차 가능,서울특별시 용산구 한강로3가,용산구 한강로3가 100,37.5248366,126.963108,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2024년2월26일,2025/03/24 15:53,도시형생활주택,690,9,24,21,신용산역
44265244,전세,오피스텔,오픈형원룸,"전입신고와확정인자,HUG보증보험 가능함,4월중순 입주가능.","??본 오피스텔은 신축한지 2년된 깨끗한 오피스텔입니다.
2,4,5호선의 환승역인 동대문역사문화공원역에서
도보로 5분 거리의 편리한 교통입니다.
또한 내부에는 모든 제품이 빌트인타입으로 깨끗하게
설치되어 있으며, 다른 오피스텔에는 없는 스타일러 제품과 무인택배함도 설치되어 있습니다.
본 호수는 전입신고와 확정일자는 물론 HUG 보증보헝가입이 모두 가능합니다.
기존 임차인과 협의하여 3월말부터는 입주가능하오니,
많은 관심 부탁드립니다.  감사합니다.",22000,0,11,18.21,5,18,1,N,2025. 03. 31 이후 입주 가능,TRUE,주차 불가능,서울특별시 중구 오장동,중구 오장동 148-16,37.56472591,127.0009655,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 옷장, 신발장, 싱크대",open,0,20200820,2025/03/24 15:57,오피스텔,879,12,15,12,충무로역
44265341,월세,오피스텔,투룸,"신축,첫입주,탁트인뷰,2룸,초역세권 오피스텔","★ 용산 호반써밋 오피스텔 ★

§§§§ 오피스텔 §§§§
 분리형 원룸 형태인 10평부터 투룸20평까지 
 1인가구나 신혼부부 라이프스타일에 맞는 구조임. 
 업무용으로도 적합한 구조임.
 평면도 (10타입)으로 다양하게 선택가능 

-아파트 (18층~39층) 110세대  
- 오피스텔 (9층~15층 ) 77세대
- 사무실 (4층~6층)
- 상가 (지하1~지상3층)

※교통 및 편의시설

- 신용산역4호선, 도보3분
- 용산역1호선, 경의 중앙선, KTX, ITX도보 5분내
- 신분당선, GTX-B노선 개통예정
- 강변북로, 올림픽대로, 한강대로, 동작대교 진출이 용이함.

**편의시설 - 아이파크몰 면세점 이마트 CGV 용산전자상가,국립중아박물관 용산박물관 용산공원 등 
                   
 ◆ ◆  ◆  ◆  언제든 궁금하시면 연락주세요.^^ ◆  ◆  ◆  ◆ 
 
◆  ◆  ◆  ◆ 많은 문의 부착드립니다.◆  ◆  ◆  ◆",3000,250,0,42.99,15,39,1,NW,2025. 03. 31 이후 입주 가능,TRUE,주차 가능,서울특별시 용산구 한강로2가,용산구 한강로2가 210-1,37.5261546,126.965857,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2025년3월,2025/03/24 16:18,오피스텔,426,5,20,17,신용산역
44265401,월세,원룸,오픈형원룸,1천.25 ㅁ미아역세권 ㅁ햇살GOOD ㅁ풀옵100퍼.실사진,"미아역7분 거리에 위치한,  완전 평지에 있어요~

좁은 골목길 없고,  넓은길에 위치한,

조용하고,  안전하고 깔끔한 방이예요~


집 주변에는 관공서를 비롯,  할인마트등

많은 편의시설들이 있고요, 맛집 등 돌아볼 곳 

많은 곳 이예요


사진 그대로 100% 실.사.진!

월세 대비 넓어서 가성비 최고!

주차 공간도 좋고 무엇보다 주차비 없어요!

인근 24시 편의점과 24시 빨래방, 농협 하나로마트등

슬세권이 장난아닙니다~! ^_^



[ 중개인의 한마디 ]

여러모로 좋은 조건을 두루두루 갖춰서 우리

가족에게도 추천하기 좋은 집입니다~!


좋은 매물이란 모두가 원하는 집입니다.

놓치기 전에 서둘러 구경 오세요~~ ^_^",500,30,6,16.52,4,4,1,S,2025. 03. 29 이후 입주 가능,FALSE,주차 가능,서울시 강북구 미아동,강북구 미아동 321-48,37.62089289,127.0262804,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 책상, 옷장, 신발장, 싱크대",open,0,20100406,2025/03/25 15:45,제2종 근린생활시설,779,10,32,29,미아역
44265408,월세,오피스텔,분리형원룸,풀옵션 1.5룸 신축급 오피스텔,"? 인근 수유역, 미아역  교통편리

? 신축급 복층 풀옵션 

?  전입신고가능

? 풀옵션 > 천장 시스템에어컨, 드럼세탁기, 빌트인 냉장고, 인덕션 등등 

? 아래층은 거실과 방이 분리되어고 복층도 따로 있어요

? 먹자골목, 은행, 관공서, 편리한교통, 재래시장, 산책로 등등 살기좋은 인프라",2000,125,7,26.66,7,15,1,S,즉시 입주 가능,TRUE,주차 가능,서울특별시 강북구 미아동,강북구 미아동 160-26,37.63339294,127.0240176,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2022-12-14,2025/03/24 16:06,오피스텔,843,11,33,30,미아역
44265430,전세,원룸,오픈형원룸,원룸 전세  효창 남영역 입지좋은 원룸,"? 오픈형 원룸 |  좋은 위치의 전세 | 신규 도배 및 세탁기, 냉장고 설치예정  
? 넓은 화장실과 깔끔한 오픈형 원룸구조
? 숙대입구역. 남영역 도보 5분 | 효창공원앞역 도보 4분
? 주변 대중교통 및 버스노선 다양
? 안전 걱정없는 원효로 대로변 입지
? 주변  편의시설 상권이 있어 생활이 편리한 지역
? 풀옵션 / 도배 및 세탁기, 냉장고 신규설치로 깔끔한 입주 가능",12000,0,5,19.83,2,3,1,SE,2025. 05. 01 이후 입주 가능,FALSE,주차 불가능,서울시 용산구 원효로1가,용산구 원효로1가 28-20,37.53874579,126.9669842,"에어컨, 냉장고, 세탁기, 인덕션, 신발장, 싱크대",open,0,19640721,2025/03/24 18:01,"주택,근린생활시설",883,11,22,19,숙대입구역
44265462,월세,오피스텔,투룸,전입ok 투룸 남산타워뷰 스타일러까지풀옵 신축1년,"방2,거실// 월세 풀옵션 전입신고ok 대출가능ok

♥ 신설동역 240m 도보3분,  동묘앞역 420m 도보5분
♥ 더블역세권  숭인동 신축 소형아파트, 오피스텔

▷ 희소성 높은 2룸(방2,거실,욕실,세탁실,ㄷ자형 아일랜드식탁)
▷ 풀옵션: 빌드인 냉장고, 시스템에어콘, 세탁기, 3구인덕션, 건조기, 의류관리기.
▷ 서향으로 남산뷰 막힘없는 석양이 멋진호실",5000,150,15,40,중,16,1,W,즉시 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1419-2,37.573203,127.022187,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 옷장, 신발장, 싱크대",open,0,2023.10.30,2025/03/24 16:08,도시형생활주택,,9,21,24,동묘앞역
44265471,월세,원룸,분리형원룸,리모델링 완료  일반 투룸보다 넓음,"성신여대입구역 도보6분거리

방1개,완전넓은 거실,베란다3곳

최고의 조망권(약간 언덕 있습니다)

답답한곳 싫고 넓고 쾌적한 공간 찾는분 최적.

애완동물 사육은 안됩니다.",1000,75,7,46.28,4,4,1,S,2025. 05. 18 이후 입주 가능,FALSE,주차 불가능,서울시 성북구 동선동5가,성북구 동선동5가 121,37.59637291,127.0162994,"에어컨, 냉장고, 세탁기, 가스레인지, 신발장, 싱크대",open,0,1995.12,2025/03/24 16:09,단독주택,553,8,23,20,성신여대입구역
44265498,월세,오피스텔,투룸,전입OK 신축급투룸아파트 융자없음 보증금월세조정가,"♣종로구 숭인동 202-10 ""블루버드 숭인"" 건물입니다.
    사정상 이렇게 올리니 양해바랍니다.

**보증금과 월세 조정 가능합니다
**융자 한푼도 없는 안전한 집입니다.

♣옵션: 세탁기,건조기,빌트인냉장고,
    전기인덕션,시스템에어컨2대,
    전자레인지,스타일러,붙박이장.

♣주차비: 5만원 별도. *전기.수도,가스는 세대사용량에 따른 부과임.
**민간임대주택으로 등록되어 있고, 보증보험도 가능합니다.


**보증금 3천이상으로 보증금/월세 조정 가능.",3000,152,12,39.67,중,15,1,SW,2025. 04. 11 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1408,37.57411661,127.0222329,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 옷장, 신발장, 싱크대",open,0,2023.9.8,2025/03/24 16:09,오피스텔,,8,19,23,동묘앞역
44265501,월세,원룸,분리형원룸,저렴한 분리형 원룸,"* 분리형이라 편리합니다.
* 애완동물불가, 실내금연
* 2년이상 계약만 가능
* 전입신고 불가합니다.",500,50,3,23,1,5,1,E,2025. 04. 11 이후 입주 가능,FALSE,주차 불가능,서울시 중구 장충동1가,중구 장충동1가 49-10,37.56075202,127.0086639,"에어컨, 냉장고, 세탁기, 가스레인지, 신발장, 싱크대",open,0,2012.08.28,2025/03/24 16:09,단독주택,569,8,8,11,동대입구역
44265521,월세,원룸,오픈형원룸,보증금 100만원 중에 가장 좋은 방,"?100% 실매물 직접 촬영한 사진만 올립니다?
?집주인한테 혼나더라도 보증금&월세 조정 최대한 도와드려요?

??주변 시설
- 화계역 도보 5분 수유역 13분
- 버스정류장 도보 2분 (주변에 정류장 진~짜 많아요)
- 주변 편의시설 多 (마트, 편의점, 병원, 식당)

??가격정보
- 보증금: 100만 원 
- 월세: 43만 원
- 관리비 : 7만 원 (수도, 인터넷 포함)
??조.정.가.능??

??방 구조
- 오픈형 원룸 + 화장실

??옵션
- 에어컨, 세탁기, 냉장고, 인덕션, 싱크대, 옷장, 신발장

??추가사항
- 우이신설선, 4호선 이용을 원하시는 분
- 화이트톤의 깔끔한 오픈형 원룸
- 채광 좋은 집 찾으시는 분
- 대로변 근처라 저녁에도 유동인구 많아요!
- 공동현관 도어락 및 CCTV 등 보안시설이 완비된 안.전.한 건물입니다!

- 건축물대장상 총 주차 대수 3대이며, 주차 불가능합니다.",100,43,7,19,2,3,1,S,즉시 입주 가능,FALSE,주차 불가능,서울시 강북구 수유동,강북구 수유동 472-99,37.63348507,127.0163991,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 옷장, 신발장, 싱크대",open,0,2018-05-03,2025/03/24 16:10,단독주택,1159,16,40,37,수유역
44265524,월세,오피스텔,분리형원룸,전용테라스 남향 청계천뷰 자주식주차 전입x 부가세별도,"한라운종가 단지내 스마트부동산입니다.

**전입x, 부가세별도임.

◆ 2.6m 높은층고를 확보하고 있어 개방감이 있어 쾌적하며, 채광 좋음
◆  호실마다 매월 1시간 무료주차권 24매 제공
◆ 고급 마감재 사용.
◆ 단지내에 휘트니스센터(월1만원), 
◆ 커뮤니티라운지. 스카이 브릿지.
한라운종가 단지내상가 ""한라운종가 스마트부동산""입니다.",3000,200,17,46.98,고,21,1,S,2025. 04. 25 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1425,37.57290577,127.0221555,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2022.7.04,2025/03/24 16:10,오피스텔,,9,21,25,동묘앞역
44265526,월세,원룸,오픈형원룸,"전세도가능 , 올리모델링으로 깔끔한 원룸","??매물정보

-전세자금대출은 불가능
-풀옵션으로 몸만 오시면 OK
-건물안과 바깥 전부 CCTV설치로 안전
-엘레베이터 없음

??방구조 및 옵션

-오픈형 원룸으로 주거공간을 넓게 사용 가능
-옵션(냉장고,세탁기,에어컨,인덕션,옷장 등)

??교통 및 주변환경

-회현역(4호선) 도보 10분거리, 버스정류장 도보 5분거리
-병원,마트,편의점등 주변 편의시설 굉장히 좋음
-원룸 밀집지역으로 CCTV 설치 및 보안으로 조용하고 안전함",4000,40,8,21,1,3,1,SE,즉시 입주 가능,FALSE,주차 불가능,서울시 중구 회현동1가,중구 회현동1가 100-129,37.55630651,126.9807913,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 책장, 옷장, 신발장, 싱크대",open,0,19950403,2025/03/24 16:10,다가구주택,549,7,14,11,회현역
44265531,전세,원룸,오픈형원룸,1.5룸처럼 넓고 베란다있는 화이트톤의 큰 원룸.,"??"""" : 100% 실제 매물 사진입니다. 허위매물?
??"""" : 전세도 가능하며, 전세자금대출은 불가능합니다.??
??"""" : 월세,전세 모두 가능하며, 보증금조절 가능???♀???♂
??"""" : 해당 건물은 건축물대장상 위반으로 잡혀있으나
        전입신고,확정일자 모두 가능한 정상매물 입니다!!

▶2년이상 계약일경우의 가능한 금액입니다!!
▶보증금조절 자유롭게 가능!!
▶건물내외 모두 CCTV설치로 안전!!
▶넓은 원룸에 풀풀 풀옵션~~
▶넓은 원룸/ 미친크기!!
▶사진은 현장 답사 후 100% 직접 찍은 사진
▶평수와 구조 굉장히 잘나왔어요~.~.%.
▶역세권에 금액대비 방이 넓습니다!!
▶주차자리가 꽉 찼을경우 주차가 불가능할수도 있습니다!!

?─────────────────

?? 주말, 휴일에도 근무합니다!
?? 이른아침, 늦은저녁에도 부담없이 젼화주세요
?? pick up가능한 안내차량이 준비되어 있어요

▶'문의하기' 를 누르시면  
원하는 방을 찾게되십니다",13000,0,8,27,3,3,1,SW,즉시 입주 가능,FALSE,주차 가능,서울시 중구 회현동1가,중구 회현동1가 100-129,37.55630651,126.9807913,"에어컨, 냉장고, 가스레인지, 인덕션, 전자레인지, 옷장, 싱크대",open,0,19950403,2025/03/24 16:10,다가구주택,549,7,14,11,회현역
44265539,월세,오피스텔,오픈형원룸,실8.2평 . 넓직한 수납공간,"☆넓은 수납공간  입니다 ☆


▶수납공간 1등 오피스텔~ 옷 많은분 강추

▶지하주차장이라 차종 구분없이 편하게 주차 가능

▶주변에서 가장 넓고 평수에 비해 저렴해요

▶세대수가 많아서 관리비가 저렴하는게 장점 

▶24시간 경비원이 상주하며, CCTV로 항시 감시중

▶2인 거주 or 짐이 많은 분들에게 강추

▶헬스장,세탁소,편의점,카페 등 편의시설 다양

▶이마트, 청계천, 스타벅스등 도보 3분 거리

▶주변에 술집이 없어서 조용하고 살기 좋아요",1000,68,9,27.09,2,14,1,S,즉시 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1388,37.57403946,127.0228271,"에어컨, 냉장고, 세탁기, 가스레인지, 옷장, 신발장, 싱크대",open,0,2005년 07월 25일,2025/03/24 16:11,오피스텔,,9,21,23,동묘앞역
44265540,월세,오피스텔,투룸,복층  전용10평 서비스 평수 추가,"2룸 복층 거실 역세권 

전용10평 + 복층 (서비스 평수)

전입불가 월세 부가세별도

명동 생활권으로 편리한 주거환경
 세탁기, 빌트인 냉장고, 시스템에어컨, 건조기, 전기오븐, 싱크대, 하이브리드3구쿡탑, 월패드, 도어락, 신발장, 붙박이장, 각종 수납장, 등
금융기업 및 대기업이 위치하여 직장인 수요 및 동국대, 서울의대 등 대학생 수요 많음
입주 전으로 관리비 미정


지하철 3,4호선 충무로역 도보3분 초역세권!!!
남산순환로, 퇴계로, 강변북로 등 편리한 교통망
명동, 을지로, 종로, 광화문 등 중심업무지구로 이동 용이(지선, 간선, 광역버스 요충지)
 
편의시설
명동 생활권(신세계, 롯데백화점 등), 마트, 남대문시장 등 다양한 편의시설
서울백병원, 강북삼성병원, 서울대병원 등
남산한옥마을, 청계천 산책로 인접",2000,200,20,33.06,13,13,1,E,즉시 입주 가능,TRUE,주차 가능,서울특별시 중구 필동1가,중구 필동1가 3-5,37.56190714,126.9919259,"에어컨, 냉장고, 세탁기, 옷장, 신발장, 싱크대",open,0,2023.7.17,2025/03/24 16:10,오피스텔,302,4,7,4,충무로역
44265550,월세,오피스텔,복층형원룸,"역세권 방넓은신축 복층오피스텔,보증금조절가능","역세권 대로변에 위치한 신축오피스텔입니다.
현재 주변에서 상태와 방크기가 제일 좋아요~!

1. 방 구조
복층형 구조로 공간활용이 좋습니다. 층고가 높아서 답답하지않아 좋아요!
바닥평수 7평과 위층공간 3평이 더 있어서 전용공간이 넓어요~ 

2. 위 치
오피스텔 건물이 지하철2분 거리의 대로변에 위치하여 접근성이 좋고 늦은 귀가길에도 안전합니다.
인근에 시장, 대형마트가 위치해 있어 장을 보기에도 매우 편리합니다.

3. 옵션
인터넷,케이블TV가 설치되어 있어 무료로 사용이 가능합니다.
붙박이 옷장, 신발장, 수납장 및 천정형 에어컨, 전기쿡탑,  냉장고,  전자렌지 등이 갖춰져 있어 몸만 들어오시면 됩니다.^^

4. 임대
보증금에 따라 월세 조정이 가능합니다.",3000,87,23,16.67,고,15,1,S,즉시 입주 가능 (조절가능),TRUE,주차 가능,서울특별시 성북구 동소문동5가,성북구 동소문동5가 30,37.59201431,127.0145493,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 옷장, 신발장, 싱크대",open,0,20171228,2025/03/24 16:11,도시형생활주택,218,4,19,16,성신여대입구역
44265564,월세,오피스텔,오픈형원룸,신축급 층고높음 자주식주차 전입x 부가세별도,"◆ 2.6m 높은층고를 확보하고 있어 개방감이 있어 쾌적하며, 채광 좋음
◆  호실마다 매월 1시간 무료주차권 24매 제공
◆ 고급마감재 사용.
◆ 단지내에 휘트니스센터(월1만원), 
◆ 커뮤니티라운지. 스카이 브릿지.
** 한라비발디 운종가 단지내 상가 스마트부동산입니다.",1000,90,8,21.49,중,21,1,N,2025. 05. 10 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1425,37.57290577,127.0221555,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2022.7.04,2025/03/24 16:11,오피스텔,,9,21,25,동묘앞역
44265614,월세,오피스텔,분리형원룸,수납장많음 높은층고 자주식주차 전입X 부가세별도,"**한라운종가 단지내 스마트부동산입니다.
**수납장 good!! good!! 구조좋은 넓은 1.5룸!!
**전입신고×. 부가세별도
◆ 2.6m 높은층고를 확보하고 있어 개방감이 있어 쾌적하며, 채광 좋음
◆  호실마다 매월 1시간 무료주차권 24매 제공
◆ 고급마감재 사용.
◆ 단지내에 휘트니스센터(월1만원), 
◆ 커뮤니티라운지. 스카이 브릿지.
**한라비발디 단지내 출입구/통로 입점 ""한라운종가 스마트부동산""",2000,155,14,36.49,중,21,1,W,2025. 06. 07 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1425,37.57290577,127.0221555,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2022.7.04,2025/03/24 16:13,오피스텔,,9,21,25,동묘앞역
44265642,월세,오피스텔,투룸,넓은투룸 수납장많음 높은층고 자주식주차 전입X,"◆ 한라비발디 운종가 단지내 1층 116호 (출입구 통로)
     스마트 부동산입니다.

**전입X. 부가세별도
◆ 입주 및 사후관리까지 스마트부동산에서~~*
◆  본 매물외 다른매물도 있으니 문의주세요.
◆ 이사날짜는 협의 가능함
◆ 자주식 주차
◆ 2.6m 높은층고를 확보하고 있어 개방감이 있어 쾌적하며, 채광 좋음
◆ 호실마다 매월 1시간 무료주차권 24매 제공
◆ 고급마감재 사용.
◆ 단지내에 휘트니스센터(월1만원), 
◆ 커뮤니티라운지. 스카이 브릿지.",2000,200,18,49.59,16,21,1,W,2025. 04. 15 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1425,37.57290577,127.0221555,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2022.7.04,2025/03/24 16:14,오피스텔,,9,21,25,동묘앞역
44265656,월세,오피스텔,오픈형원룸,"전입신고 가능, 넓직한 수납공간","☆ 넓직한 수납공간입니다 ☆


▶수납공간 1등 오피스텔~ 옷 많은분 강추

▶지하주차장이라 차종 구분없이 편하게 주차 가능

▶주변에서 가장 넓고 평수에 비해 저렴해요

▶세대수가 많아서 관리비가 저렴하는게 장점 

▶24시간 경비원이 상주하며, CCTV로 항시 감시중

▶2인 거주 or 짐이 많은 분들에게 강추

▶헬스장,세탁소,편의점,카페 등 편의시설 다양

▶이마트, 청계천, 스타벅스등 도보 3분 거리

▶주변에 술집이 없어서 조용하고 살기 좋아요",1000,65,8,24.93,8,14,1,W,즉시 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1388,37.57403946,127.0228271,"에어컨, 냉장고, 세탁기, 가스레인지, 옷장, 신발장, 싱크대",open,0,2005년 07월 25일,2025/03/24 16:14,오피스텔,,9,21,23,동묘앞역
44265659,전세,원룸,오픈형원룸,"동대입구역 7분,   LH 가능, 동국대2분, 전세 원룸","동대입구역 도보 7분, 동국대 쪽문 도보2분

원룸촌 한복판의 생활소음 적은 조용하고 안전한 곳입니다.

 인근에 남산 산책로 및 장충단 공원이 있어 자연과 가까이 할 수 있습니다.",7500,0,5,17.3,3,4,1,E,2025. 06. 20 이후 입주 가능,FALSE,주차 불가능,서울시 중구 장충동2가,중구 장충동2가 193-144,37.5590417,127.0008602,"가스레인지, 싱크대",open,0,2000-04-12,2025/03/24 16:15,공동주택,509,7,7,10,동대입구역
44265739,월세,원룸,분리형원룸,SW주방분리형원룸 공실 보증금조절가능 넓은6평주차,"@미아역도보가능한 풀옵션원룸입니다 

@현재 공실로 빠른입주혹은 날짜 협의가능합니다 

@내부 약 6평대로 싸이즈넓어서 혼자살기여유로워요

@주방분리형으로 침실깔끔히사용가능해요

@안방기준 남서향으로 채광좋고 환기잘되는뽀송한 원룸이예요

@이중보안으로 여성분살기에도 안전하고 관리잘되는집입니다 

@반전세.전세 모두 가능하며 4000~9000까지 보증금조절가능해요 
(대장상 단독주택/다중주택으로 빠져있으며 지금까지 대출잘나왔던집이예요)

@현재 주차 1대가능하며 주차비별도 5만원있습니다 
계약시 주차자리변경있을수있습니다 확인해드릴께요",4000,45,6,20,1,3,1,SW,즉시 입주 가능,FALSE,주차 가능,서울시 강북구 미아동,강북구 미아동 307-76,37.62396645,127.0226955,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 옷장, 신발장, 싱크대",open,0,20170223,2025/03/24 16:18,단독주택(다중주택),566,7,29,26,미아역
44265792,전세,원룸,오픈형원룸,중기청 버팀목hf 보증보험 채광좋은 원룸 주차여유,"[공인중개사가 촬영한 사진입니다]

2025.2월 준공된 신축으로 
매매가 대비 전세가 절반 정도로 
깡통전세 없는 매물 입니다. 

해당건물 원룸 2억 중 중층 채광좋은 
세대 입니다.",18000,0,6,13.15,3,5,1,S,즉시 입주 가능,TRUE,주차 가능,서울시 용산구 청파동2가,용산구 청파동2가 8-1,37.54677596,126.9673732,"에어컨, 냉장고, 세탁기, 인덕션, 신발장, 싱크대",open,0,2025.02.06,2025/03/25 19:16,공동주택,670,9,20,17,숙대입구역
44265803,전세,오피스텔,분리형원룸,b보증보험가입 b전입가능 b동묘역 도보1분,"?? 좋은 인연을 소중히 여기는 탑 부동산..??

■ 임대정보 
ㅁ전세대출가능(HUG불가)
ㅁ보증보험 의무가입자

■ 매물특징
ㅁ역세권 도보 1분  ▶ 1,6호선 동묘역 도보 1분
ㅁ대로변 인접
ㅁ풀옵션

??최상의 매물로 확실하고 안전한 중개만을 고집합니다.
??광고하지 않는 다양한 매물이 준비되어 있습니다.
??언제든지 편하게 문의 바랍니다~.
☎? (02)2256-9009 : )",21000,0,10,18.82,6,8,1,S,2025. 05. 16 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 창신동,종로구 창신동 302-1,37.57301059,127.0144154,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 옷장, 신발장, 싱크대",open,0,2020.4.22,2025/03/24 16:20,도시형생활주택,471,6,14,11,동대문역
44265861,월세,원룸,분리형원룸,"무옵션, 넓고 깨끗한 1.5룸 분리형 원룸",". 무옵션, 넓고 깨끗한 1.5룸 분리형 원룸
. 월세 약간의 협의 가능합니다.
. 트리플 역세권 연신내역 (3호선, 6호선, GTX-A)
. 방1, 거실겸 주방, 화장실1
. 애완동물 및 주차 안됩니다.
. 씽크대와 신발장 있고 다른 옵션은 없습니다.
. 임차인 거주중으로 사진촬영 곤란하여, 공실 시 사진을 사용.",1000,60,2,28,1,3,1,NW,2025. 04. 12 이후 입주 가능,FALSE,주차 불가능,서울시 은평구 대조동,은평구 대조동 191-8,37.61523194,126.923532,"신발장, 싱크대",open,0,1994.07.11.,2025/03/24 16:22,단독주택,661,9,31,28,연신내역
44265867,월세,원룸,오픈형원룸,신용산 도보 4분 조용하고  밝고 깨끗합니다.,"용산역, 신용산역, 6호선 삼각지  이용 가능 하구요  편하게 문의 주세요,전입 안됩니다.이미지컷입니다.",1000,65,7,29.07,4,5,1,SW,2025. 05. 01 이후 입주 가능,FALSE,주차 불가능,서울시 용산구 한강로2가,용산구 한강로2가 65,37.53052151,126.9721192,"에어컨, 냉장고, 세탁기, 가스레인지, 신발장, 싱크대",open,0,2008.04.07,2025/03/24 16:22,근생,439,6,21,18,신용산역
44266056,월세,오피스텔,오픈형원룸,전입신고 확정일자 가능합니다,"☆ 트리플역세권 입니다 ☆


▶방 내부에 실외기, 보일러가 없어서 조용해요

▶소음에 민감한 분들에게 인기가 많은 건물

▶24시간 경비원이 상주하며, CCTV로 항시 감시중

▶이마트, 청계천, 스타벅스등 도보 3분 거리

▶주변에 술집이 없어서 조용하고 살기 좋아요",500,67,8,17.07,10,17,1,S,2025. 03. 31 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1421-2,37.57361984,127.0223694,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 침대, 옷장, 신발장, 싱크대",open,0,2014년 03월 25일,2025/03/24 16:31,오피스텔,,10,22,23,동묘앞역
